header,title,title_url,channel_name,channel_url,timestamp,products,activity_controls,video_id,duration_seconds,topic_categories
YouTube,Watched Anthony Edwards Might be the FUNNIEST Guy in the NBA 💀,https://www.youtube.com/watch?v=f5e1uQU9Lmo,Podcast P with Paul George,https://www.youtube.com/channel/UC_MXNS3qkraCAEebdScjAPA,2024-05-08 02:15:54.523000+00:00,YouTube,YouTube watch history,f5e1uQU9Lmo,57.0,"['Basketball', 'Sport']"
YouTube,Watched #funnyshorts #shorts #shortscomedy #funnyvideos #funny #comedy #viral #viralvideo #viralshorts #haha,https://www.youtube.com/watch?v=VcF83BYkK0A,Josh Nasar,https://www.youtube.com/channel/UC-jq1TTZQiBwipSEYkxz5Pw,2024-05-08 02:14:29.080000+00:00,YouTube,YouTube watch history,VcF83BYkK0A,15.0,"['Entertainment', 'Film', 'Humour']"
YouTube,Watched Micah Richards is all of us watching Kylian Mbappe! ❤️,https://www.youtube.com/watch?v=f9ROgMDiRUY,CBS Sports Golazo,https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg,2024-05-08 02:14:11.945000+00:00,YouTube,YouTube watch history,f9ROgMDiRUY,24.0,"['Association football', 'Sport']"
YouTube,"Watched Denzel Washington Talks With Female Paparazzi When Spotted Out Shopping On Melrose Ave. In WeHo, CA",https://www.youtube.com/watch?v=xKRapEfPVYM,The Hollywood Fix,https://www.youtube.com/channel/UCTnFdC5jhEClcYhTn9wo-VQ,2024-05-08 02:14:10.267000+00:00,YouTube,YouTube watch history,xKRapEfPVYM,60.0,['Entertainment']
YouTube,Watched WAIT FOR IT 🤣 (via @jennamariesdiiorio/IG) #shorts,https://www.youtube.com/watch?v=2Ui1kchOzqM,ESPN,https://www.youtube.com/channel/UCiWLfSweyRNmLpgEHekhoAg,2024-05-08 02:14:06.907000+00:00,YouTube,YouTube watch history,2Ui1kchOzqM,15.0,['Lifestyle (sociology)']
YouTube,Watched 91% of people didn't know this 🤯,https://www.youtube.com/watch?v=gXNHvREb6IU,eugene teo,https://www.youtube.com/channel/UC_7lEuEKvFt63jtvZYwlHMQ,2024-05-08 02:14:04.514000+00:00,YouTube,YouTube watch history,gXNHvREb6IU,26.0,"['Health', 'Lifestyle (sociology)', 'Physical fitness']"
YouTube,Watched HOW TO BURN & SEASON A WOK #SHORTS,https://www.youtube.com/watch?v=XhH0XcRz_tQ,dimsimlim,https://www.youtube.com/channel/UCiHCl2y6VYXgDdN8lacFQ-A,2024-05-08 02:14:02.052000+00:00,YouTube,YouTube watch history,XhH0XcRz_tQ,60.0,"['Food', 'Lifestyle (sociology)']"
YouTube,Watched Keon Coleman is too much 😂 (via Buffalo Bills/TT),https://www.youtube.com/watch?v=UzJDCppW5js,NFL on ESPN,https://www.youtube.com/channel/UCiio0ydw439X13KyZgMIcHw,2024-05-08 02:13:59.373000+00:00,YouTube,YouTube watch history,UzJDCppW5js,32.0,"['American football', 'Association football', 'Sport', 'Television program']"
YouTube,Watched #RyanGosling letting the people know how to make the perfect creamy hummus. #EmilyBlunt #shorts,https://www.youtube.com/watch?v=XNTdfTzhfg8,IMDb,https://www.youtube.com/channel/UC_vz6SvmIkYs1_H3Wv2SKlg,2024-05-08 02:12:59.749000+00:00,YouTube,YouTube watch history,XNTdfTzhfg8,60.0,"['Entertainment', 'Film', 'Food', 'Television program']"
YouTube,Watched Chuck doesn't want the Beyhive after him 😂,https://www.youtube.com/watch?v=8m5CjaSLHn4,NBA on TNT,https://www.youtube.com/channel/UCU7iRrk3xfpUk0R6VdyC1Ow,2024-05-08 02:12:39.010000+00:00,YouTube,YouTube watch history,8m5CjaSLHn4,55.0,"['Entertainment', 'Television program']"
YouTube,Watched Sydney Sweeney's reaction to every wing on Hot Ones 🔥,https://www.youtube.com/watch?v=WZ3T_mG45PM,First We Feast,https://www.youtube.com/channel/UCPD_bxCRGpmmeQcbe2kpPaA,2024-05-08 02:11:41.695000+00:00,YouTube,YouTube watch history,WZ3T_mG45PM,60.0,"['Entertainment', 'Film']"
YouTube,Watched Rainn Wilson Roasted Bobbi Althoff 💀,https://www.youtube.com/watch?v=aYLpg6jcy84,Talk Time Media,https://www.youtube.com/channel/UCPN6uHd9nZRxs1GVQ0JgQzQ,2024-05-08 02:10:40.928000+00:00,YouTube,YouTube watch history,aYLpg6jcy84,46.0,"['Entertainment', 'Film']"
YouTube,Watched Caitlin Clark blocks Antonio Brown on social media 😳👀 #caitlinclark #basketball #sports,https://www.youtube.com/watch?v=7ztEbVw4LXc,Hampton Sports,https://www.youtube.com/channel/UCkCwO5npjPqlrg1ss37FqfQ,2024-05-08 02:09:54.520000+00:00,YouTube,YouTube watch history,7ztEbVw4LXc,38.0,"['Basketball', 'Sport']"
YouTube,Watched How Kobe Bryant made Shaq a Better Teammate to D-Wade,https://www.youtube.com/watch?v=NzIEUlk7IDw,The Young Man and The Three,https://www.youtube.com/channel/UCbPY1Efha9VPRBYW2x1M16A,2024-05-08 02:09:39.037000+00:00,YouTube,YouTube watch history,NzIEUlk7IDw,560.0,"['Basketball', 'Sport']"
YouTube,Watched Shaq & Charles Barkley Can't Believe Paul George Response to LOSING Game 5!,https://www.youtube.com/watch?v=BGuKHGOMBBg,BlacktopBuckets,https://www.youtube.com/channel/UCPs_5uIPBr2kX8iZeDpR-rQ,2024-05-08 02:07:29.433000+00:00,YouTube,YouTube watch history,BGuKHGOMBBg,184.0,"['Basketball', 'Sport']"
YouTube,Watched Sabrina Carpenter had to explain her Nonsense outro to her mom 😂 #shorts,https://www.youtube.com/watch?v=Wfb0h05MvuE,Celebrity Gossip Central,https://www.youtube.com/channel/UCjqGg6y3H2G_APRscfB0mZg,2024-05-08 02:07:15.989000+00:00,YouTube,YouTube watch history,Wfb0h05MvuE,24.0,['Entertainment']
YouTube,Watched Who had the best impression? 🔥😏 #shorts,https://www.youtube.com/watch?v=j_P6Hw8gM7M,Locoprezident,https://www.youtube.com/channel/UCNU_Ye0DSF3ShwFw1pXln_A,2024-05-08 02:06:42.128000+00:00,YouTube,YouTube watch history,j_P6Hw8gM7M,35.0,"['Basketball', 'Sport']"
YouTube,Watched Kate Abdo’s Fiancé Issues Physical Warning To Jamie Carragher 😳,https://www.youtube.com/watch?v=g8yCrB5XFSA,Metro Sport,https://www.youtube.com/channel/UCs2EQK8YesrLxoMZh6Tw15w,2024-05-08 02:05:51.623000+00:00,YouTube,YouTube watch history,g8yCrB5XFSA,51.0,['Sport']
YouTube,Watched The Inside guys react to T-Wolves 2-0 series lead over Nuggets 🐺 | NBA on TNT,https://www.youtube.com/watch?v=xDcd7WE5zG4,NBA on TNT,https://www.youtube.com/channel/UCU7iRrk3xfpUk0R6VdyC1Ow,2024-05-08 01:45:41.497000+00:00,YouTube,YouTube watch history,xDcd7WE5zG4,878.0,"['Basketball', 'Sport']"
YouTube,Watched Apple’s iPad event in 12 minutes,https://www.youtube.com/watch?v=bMdhx5ijGN8,The Verge,https://www.youtube.com/channel/UCddiUEpeqJcYeBxX1IVBKvQ,2024-05-08 01:34:22.688000+00:00,YouTube,YouTube watch history,bMdhx5ijGN8,710.0,"['Hobby', 'Lifestyle (sociology)', 'Technology']"
YouTube,"Watched Andrew Santino HATES Prime!!!😂😂😂| The Really Good Podcast, ft. Bobbi Althoff",https://www.youtube.com/watch?v=azhBQVyEsXw,LifeofLogos,https://www.youtube.com/channel/UCNrnx5h8mMjZEQqbbVXVMkA,2024-05-07 01:22:46.836000+00:00,YouTube,YouTube watch history,azhBQVyEsXw,24.0,"['Entertainment', 'Film', 'Humour']"
YouTube,Watched Bobbi Althoff Asks Wiz Khalifa about his STASH!,https://www.youtube.com/watch?v=r1bqQB5g8R8,POST NUT CLARITY,https://www.youtube.com/channel/UCzRMw1bqJMhGBe1l_kruRpg,2024-05-07 01:22:03.744000+00:00,YouTube,YouTube watch history,r1bqQB5g8R8,42.0,['Entertainment']
YouTube,Watched You Don’t Look The Best,https://www.youtube.com/watch?v=jnIK_HdBP1s,SecondsOfComedy,https://www.youtube.com/channel/UCaTOMqOJvgK9Mzh9-wu8Wcw,2024-05-07 01:21:21.509000+00:00,YouTube,YouTube watch history,jnIK_HdBP1s,58.0,"['Entertainment', 'Film']"
YouTube,Watched Andrew Santino PUTS Bobbi Althoff in Her Place??,https://www.youtube.com/watch?v=pGVyg9nQ4sM,POST NUT CLARITY,https://www.youtube.com/channel/UCzRMw1bqJMhGBe1l_kruRpg,2024-05-07 01:20:33.629000+00:00,YouTube,YouTube watch history,pGVyg9nQ4sM,46.0,['Entertainment']
YouTube,Watched The Best Homemade Fried Chicken Wings Recipe | The Really Good Podcast,https://www.youtube.com/watch?v=FuxEFcWmBCY,1worldpod,https://www.youtube.com/channel/UCoRC6S-B88txap2shRg5_mg,2024-05-07 01:19:34.818000+00:00,YouTube,YouTube watch history,FuxEFcWmBCY,59.0,"['Food', 'Lifestyle (sociology)']"
YouTube,Watched 21 Times F1 Was A Literal Meme,https://www.youtube.com/watch?v=4Q9_L00t2j8,FORMULA 1,https://www.youtube.com/channel/UCB_qr75-ydFVKSF9Dmo6izg,2024-05-07 01:17:54.700000+00:00,YouTube,YouTube watch history,4Q9_L00t2j8,441.0,"['Entertainment', 'Motorsport']"
YouTube,Watched #KevinDurant accidentally interrupts #JrueHoliday during warmups 😂 #Suns #Celtics #NBA #Hoops ☀️☘️,https://www.youtube.com/watch?v=m-j3L1etiwA,JamesOutWest Feat. PatTheStatGuy,https://www.youtube.com/channel/UCAQATQDKK5H_31eBuNE7F_w,2024-05-07 01:17:21.466000+00:00,YouTube,YouTube watch history,m-j3L1etiwA,28.0,"['Basketball', 'Sport']"
YouTube,"Watched Kevin Garnett to Eric Gordon after he misses a jump shot: ""Hell no, trash ass n**ga""",https://www.youtube.com/watch?v=qj8hPQGFUZM,NF2,https://www.youtube.com/channel/UCJN_HTY6UAL2a1_1oYUl4VA,2024-05-07 01:16:47.298000+00:00,YouTube,YouTube watch history,qj8hPQGFUZM,18.0,"['Basketball', 'Sport']"
YouTube,Watched Bob Myers shares story about Steve Kerr after Warriors lost 2016 NBA Finals 👀 #shorts,https://www.youtube.com/watch?v=Z_l_dYGYYfk,ESPN,https://www.youtube.com/channel/UCiWLfSweyRNmLpgEHekhoAg,2024-05-07 01:13:46.785000+00:00,YouTube,YouTube watch history,Z_l_dYGYYfk,60.0,"['Basketball', 'Sport', 'Television program']"
YouTube,Watched MODERN FAMILY | Claire Hates Haley’s Halloween Costumes,https://www.youtube.com/watch?v=kOVLQ4YQBBI,Clipz,https://www.youtube.com/channel/UCp6IM4avSjILdZ3gY4jiBpA,2024-05-07 01:13:36.231000+00:00,YouTube,YouTube watch history,kOVLQ4YQBBI,40.0,"['Entertainment', 'Film', 'Television program']"
YouTube,Watched Who owns private jets?,https://www.youtube.com/watch?v=Ng1qAgdDjmU,TheJetBusiness,https://www.youtube.com/channel/UCjGzWvFXEPHkkXrYceZfxTA,2024-05-07 01:13:20.205000+00:00,YouTube,YouTube watch history,Ng1qAgdDjmU,51.0,[]
YouTube,Watched Picking up my wife little sisters and telling them another girl sat in my front seat #shorts,https://www.youtube.com/watch?v=nHeyMBOCo6Q,TheMacFamily,https://www.youtube.com/channel/UChUZYCkg0wKnfQz9-xNvtaQ,2024-05-07 01:13:17.101000+00:00,YouTube,YouTube watch history,nHeyMBOCo6Q,44.0,"['Entertainment', 'Film', 'Humour']"
YouTube,Watched Harry Kane was asked who the better EPL striker was... him or Thierry Henry! 😂,https://www.youtube.com/watch?v=v1ty1yBiZXM,CBS Sports Golazo,https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg,2024-05-07 01:13:01.518000+00:00,YouTube,YouTube watch history,v1ty1yBiZXM,36.0,"['Association football', 'Sport', 'Television program']"
YouTube,Watched Run Forrest Run | Part 1,https://www.youtube.com/watch?v=Pitu9AWgV-Y,Matt Rife,https://www.youtube.com/channel/UC2mKA8JTOCeodl9bEK7w42Q,2024-05-07 01:13:00.308000+00:00,YouTube,YouTube watch history,Pitu9AWgV-Y,60.0,"['Entertainment', 'Film', 'Humour']"
YouTube,Watched Denzel Washington explains why Black films need Black directors 💯,https://www.youtube.com/watch?v=LewviQJW9JM,Ventures of the kurious mind,https://www.youtube.com/channel/UCcn63DRekN4LhgilyPPiIHw,2024-05-07 01:12:58.347000+00:00,YouTube,YouTube watch history,LewviQJW9JM,37.0,"['Entertainment', 'Film']"
YouTube,Watched How to sell private jets to billionaires...,https://www.youtube.com/watch?v=YoPRAaSYsLg,TheJetBusiness,https://www.youtube.com/channel/UCjGzWvFXEPHkkXrYceZfxTA,2024-05-07 01:12:56.355000+00:00,YouTube,YouTube watch history,YoPRAaSYsLg,60.0,[]
YouTube,Watched Mark Cuban Targeted Luka In The 2018 NBA Draft 🔎,https://www.youtube.com/watch?v=fPSqWNWtMbM,ALL THE SMOKE,https://www.youtube.com/channel/UC2ozVs4pg2K3uFLw6-0ayCQ,2024-05-07 01:12:54.196000+00:00,YouTube,YouTube watch history,fPSqWNWtMbM,61.0,"['Basketball', 'Sport']"
YouTube,Watched Special Forces Sniper Recounts His First K*ll,https://www.youtube.com/watch?v=1_Mu-kYg900,Shawn Ryan Clips,https://www.youtube.com/channel/UC1vUksRWfEfd6V4pPDIQ0jw,2024-05-07 01:12:51.644000+00:00,YouTube,YouTube watch history,1_Mu-kYg900,55.0,"['Military', 'Society']"
YouTube,Watched Rate Jason’s Messi-Jordan analogy #newheights #nfl #shorts,https://www.youtube.com/watch?v=IKvJE45Ia-c,New Heights,https://www.youtube.com/channel/UCVRm2Ho8cL3lvWDyp2ayuFw,2024-05-07 01:12:48.991000+00:00,YouTube,YouTube watch history,IKvJE45Ia-c,60.0,"['Association football', 'Sport']"
YouTube,Watched Bro needed two-step verification to confirm,https://www.youtube.com/watch?v=u0KfO_Ud-s0,it's Sakura,https://www.youtube.com/channel/UCkzuJiSK8xlbOD1ZBMcRZ9w,2024-05-07 01:12:45.067000+00:00,YouTube,YouTube watch history,u0KfO_Ud-s0,9.0,"['Entertainment', 'Pet']"
YouTube,Watched When Italians test American pizza @Lionfield,https://www.youtube.com/watch?v=5A_6RGlM0_s,Vito Iacopelli,https://www.youtube.com/channel/UCopxVPFM021dpp8L6euX-qA,2024-05-07 01:12:39.387000+00:00,YouTube,YouTube watch history,5A_6RGlM0_s,35.0,"['Food', 'Lifestyle (sociology)']"
YouTube,Watched How DANGEROUS is this golf shot 🫣,https://www.youtube.com/watch?v=j8TwQh2_AB0,DP World Tour,https://www.youtube.com/channel/UCvZwbZt6YZQ4wj_7qyjPDZw,2024-05-07 01:12:37.448000+00:00,YouTube,YouTube watch history,j8TwQh2_AB0,31.0,"['Golf', 'Sport']"
YouTube,Watched Luka Magic 🤣❤️ #shorts,https://www.youtube.com/watch?v=dnJA9Fx0uMQ,GD's Highlights,https://www.youtube.com/channel/UCd_EkHbEutirFl_XSrg95kA,2024-05-07 01:12:31.125000+00:00,YouTube,YouTube watch history,dnJA9Fx0uMQ,11.0,"['Basketball', 'Sport', 'Volleyball']"
YouTube,Watched 💦  Kansas Speedway Geyser #nascar,https://www.youtube.com/watch?v=DjlmTJaz93Y,NASCAR,https://www.youtube.com/channel/UCuN9hYw2RpoAW8rZ3VK3isA,2024-05-07 01:12:28.425000+00:00,YouTube,YouTube watch history,DjlmTJaz93Y,21.0,['Motorsport']
YouTube,Watched Os dribles do Ronaldinho eram insanos 🇧🇷,https://www.youtube.com/watch?v=k6VWrbHQ-rE,Rptimao Videos,https://www.youtube.com/channel/UCYuQHXC0akVaJalza8kLd1Q,2024-05-07 01:12:24.347000+00:00,YouTube,YouTube watch history,k6VWrbHQ-rE,59.0,"['Association football', 'Sport']"
YouTube,Watched The crew couldn’t believe what they were hearing 😭,https://www.youtube.com/watch?v=qO9agTEiRyQ,CBS Sports Golazo,https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg,2024-05-07 01:12:00.187000+00:00,YouTube,YouTube watch history,qO9agTEiRyQ,24.0,"['Association football', 'Sport', 'Television program']"
YouTube,Watched F1 Fan Telling To Sainz And Leclerc To Finish At Least P3,https://www.youtube.com/watch?v=cIRc2zHlVIE,SupercarsSoundJ,https://www.youtube.com/channel/UCztpQMTkOWSE3pZBvbZnGfA,2024-05-07 01:11:54.222000+00:00,YouTube,YouTube watch history,cIRc2zHlVIE,11.0,"['Entertainment', 'Motorsport']"
YouTube,Watched Was this the PLAY OF THE YEAR?👀,https://www.youtube.com/watch?v=RYILPoju2bw,House of Highlights,https://www.youtube.com/channel/UCqQo7ewe87aYAe7ub5UqXMw,2024-05-07 01:11:51.568000+00:00,YouTube,YouTube watch history,RYILPoju2bw,39.0,"['Basketball', 'Sport']"
YouTube,Watched How to buy a private jet in 6 hours,https://www.youtube.com/watch?v=j9vEYMdIwDY,TheJetBusiness,https://www.youtube.com/channel/UCjGzWvFXEPHkkXrYceZfxTA,2024-05-07 01:10:50.006000+00:00,YouTube,YouTube watch history,j9vEYMdIwDY,60.0,['Society']
YouTube,Watched Kiki Iriafen and Cameron Brink locker room TikTok,https://www.youtube.com/watch?v=vhEKnolrDwI,WBB Clips,https://www.youtube.com/channel/UCoLCLKfzcaL2t2rBnGlaHBw,2024-05-07 01:10:39.743000+00:00,YouTube,YouTube watch history,vhEKnolrDwI,15.0,"['Lifestyle (sociology)', 'Physical fitness']"
YouTube,Watched Marcus Thuram thanks Thierry Henry after winning the Scudetto 🥹,https://www.youtube.com/watch?v=CrNqZ4360X4,CBS Sports Golazo,https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg,2024-05-07 01:10:37.525000+00:00,YouTube,YouTube watch history,CrNqZ4360X4,24.0,"['Association football', 'Sport']"
YouTube,Watched 😳 THIS IS BAD A$$!!! F-35 Lightning. @pacificairshowofficial !#USA #F35 #SoLagLocal #Shorts ​⁠,https://www.youtube.com/watch?v=AAXFMkrpVOo,SoLagLocal,https://www.youtube.com/channel/UCiyPEqA9v-2bL7aD8WooNXg,2024-05-07 01:10:27.770000+00:00,YouTube,YouTube watch history,AAXFMkrpVOo,18.0,['Society']
YouTube,Watched When Isco ran into his former Real Madrid teammates ❤️ #shorts,https://www.youtube.com/watch?v=U3j1Z88AJJU,ESPN FC,https://www.youtube.com/channel/UC6c1z7bA__85CIWZ_jpCK-Q,2024-05-07 01:09:00.271000+00:00,YouTube,YouTube watch history,U3j1Z88AJJU,40.0,"['Association football', 'Sport']"
YouTube,"Watched Pep Guardiola on Zlatan SAYINGS about him: ""He is RIGHT, my EGO is to the roof!!!""👀 #shorts",https://www.youtube.com/watch?v=Fx_Aq3fbzCI,TS Sports,https://www.youtube.com/channel/UCMUIbA2w_kLOXhKueIlA9lQ,2024-05-07 01:08:07.008000+00:00,YouTube,YouTube watch history,Fx_Aq3fbzCI,53.0,"['Association football', 'Sport']"
YouTube,Watched Micah Richards is fed up 🤣,https://www.youtube.com/watch?v=PNZMtZBkqvE,CBS Sports Golazo,https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg,2024-05-07 01:07:20.454000+00:00,YouTube,YouTube watch history,PNZMtZBkqvE,59.0,"['Association football', 'Sport', 'Television program']"
YouTube,Watched Micah Richards still can’t seem to get Pep Guardiola’s attention! 😂,https://www.youtube.com/watch?v=63_9ogANN6I,CBS Sports Golazo,https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg,2024-05-07 01:06:55.133000+00:00,YouTube,YouTube watch history,63_9ogANN6I,24.0,"['Association football', 'Sport']"
YouTube,Watched https://www.youtube.com/watch?v=KY-hOSb3r68,https://www.youtube.com/watch?v=KY-hOSb3r68,,,2024-05-07 01:06:33.457000+00:00,YouTube,YouTube watch history,KY-hOSb3r68,,
YouTube,Watched https://www.youtube.com/watch?v=dlN0mCeoHv8,https://www.youtube.com/watch?v=dlN0mCeoHv8,,,2024-05-07 01:06:31.903000+00:00,YouTube,YouTube watch history,dlN0mCeoHv8,,
YouTube,Watched Caddies STOPS player during shot 👀,https://www.youtube.com/watch?v=2msrly3eSN4,DP World Tour,https://www.youtube.com/channel/UCvZwbZt6YZQ4wj_7qyjPDZw,2024-05-07 01:06:31.129000+00:00,YouTube,YouTube watch history,2msrly3eSN4,49.0,"['Golf', 'Sport']"
YouTube,Watched You Passed My Test || How I Met Your Mother #himym,https://www.youtube.com/watch?v=7uWjwIA3gN4,Binge Ma'ampage,https://www.youtube.com/channel/UCuaOBHj-80xvM7WHjC5J4Nw,2024-05-07 01:05:27.496000+00:00,YouTube,YouTube watch history,7uWjwIA3gN4,45.0,"['Entertainment', 'Film', 'Television program']"
YouTube,Watched 7/11 or 9/11?,https://www.youtube.com/watch?v=_yzRxJ3HuLQ,Akaash Singh,https://www.youtube.com/channel/UCdFGdIh0CZa_oF8MJAowsEw,2024-05-07 01:03:59.007000+00:00,YouTube,YouTube watch history,_yzRxJ3HuLQ,43.0,"['Entertainment', 'Film', 'Humour', 'Television program']"
YouTube,Watched MODERN FAMILY | Claire’s Girlfriend,https://www.youtube.com/watch?v=IYh9VBeu3Qc,Clipz,https://www.youtube.com/channel/UCp6IM4avSjILdZ3gY4jiBpA,2024-05-07 01:03:19.253000+00:00,YouTube,YouTube watch history,IYh9VBeu3Qc,38.0,"['Entertainment', 'Film', 'Television program']"
YouTube,Watched Caitlin Clark's College GPA Has Heads Turning,https://www.youtube.com/watch?v=nCUiYZzAVso,Nicki Swift,https://www.youtube.com/channel/UC1DGpYiEiqBrQtYXFbLhMVQ,2024-05-07 01:03:04.726000+00:00,YouTube,YouTube watch history,nCUiYZzAVso,226.0,"['Basketball', 'Society']"
YouTube,Watched 634 Blowjobs in 5 Days,https://www.youtube.com/watch?v=r-oHz7BWIf0,Jaesun Campbell,https://www.youtube.com/channel/UCwXM1qlaw3UeLT7M_d_dfIw,2024-05-07 01:02:26.154000+00:00,YouTube,YouTube watch history,r-oHz7BWIf0,28.0,"['Entertainment', 'Film', 'Humour']"
YouTube,Watched Drivers' Reaction After the Race | 2024 Miami Grand Prix,https://www.youtube.com/watch?v=D56a3g6APj8,FORMULA 1,https://www.youtube.com/channel/UCB_qr75-ydFVKSF9Dmo6izg,2024-05-07 01:01:53.021000+00:00,YouTube,YouTube watch history,D56a3g6APj8,601.0,"['Motorsport', 'Sport']"
YouTube,Watched Race Highlights | 2024 Miami Grand Prix,https://www.youtube.com/watch?v=9wiQqcKUahc,FORMULA 1,https://www.youtube.com/channel/UCB_qr75-ydFVKSF9Dmo6izg,2024-05-07 00:54:15.109000+00:00,YouTube,YouTube watch history,9wiQqcKUahc,488.0,"['Motorsport', 'Sport']"
YouTube,Watched https://www.youtube.com/watch?v=zblGwUB6rz4,https://www.youtube.com/watch?v=zblGwUB6rz4,,,2024-05-05 22:28:43.289000+00:00,YouTube,YouTube watch history,zblGwUB6rz4,,
YouTube,Watched Charles Barkley Is Unsure About His Future At TNT With The Network's NBA Rights In Limbo | 5/3/24,https://www.youtube.com/watch?v=ixpLL5HBisU,Dan Patrick Show,https://www.youtube.com/channel/UCORy0Yqzd8bVj2Gb4xyq6HA,2024-05-04 22:20:25.693000+00:00,YouTube,YouTube watch history,ixpLL5HBisU,325.0,"['Basketball', 'Sport']"
YouTube,"Watched Charles Barkley saying ""a**holes"" on national TV is hilarious 😂",https://www.youtube.com/watch?v=P_p4H9TmKCs,CHA2 NBA,https://www.youtube.com/channel/UCO_YaC_u32KiAoaOCXRGpFQ,2024-05-04 22:19:32.787000+00:00,YouTube,YouTube watch history,P_p4H9TmKCs,58.0,"['Basketball', 'Sport']"
YouTube,Watched My friend pulled an 'IT DOESN'T MATTER' on The Rock and his reaction is PRICELESS,https://www.youtube.com/watch?v=r72UQgny0DE,CVV CLIPS,https://www.youtube.com/channel/UCmKjMXJbTeo1UJeZ3ug9xrw,2024-05-04 22:18:00.730000+00:00,YouTube,YouTube watch history,r72UQgny0DE,40.0,"['Entertainment', 'Humour']"
YouTube,Watched Conan Learns Irish Slang - Conan O'Brien Must Go,https://www.youtube.com/watch?v=Mi2X5h4PqVA,SK,https://www.youtube.com/channel/UCCyyGiRuaCFtw3HfbKn75Sw,2024-05-04 22:17:42.785000+00:00,YouTube,YouTube watch history,Mi2X5h4PqVA,297.0,"['Entertainment', 'Film', 'Television program']"
YouTube,Watched Jordan Schlansky Breaks Character and Completely Loses It - Conan O'Brien Must Go,https://www.youtube.com/watch?v=xChMkeA8tl4,SK,https://www.youtube.com/channel/UCCyyGiRuaCFtw3HfbKn75Sw,2024-05-04 22:15:22.905000+00:00,YouTube,YouTube watch history,xChMkeA8tl4,139.0,"['Entertainment', 'Film', 'Television program']"
YouTube,Watched Impact at 10 km/h without seatbelt,https://www.youtube.com/watch?v=L_uXZEkhlZU,Victor Cozmei,https://www.youtube.com/channel/UCDoPZ1gIitpOYfx_cg4ctXA,2024-05-04 22:14:58.418000+00:00,YouTube,YouTube watch history,L_uXZEkhlZU,28.0,[]
YouTube,Watched One of the prettiest plays in sports 💯,https://www.youtube.com/watch?v=Daa95e3RtLo,ESPN MLB,https://www.youtube.com/channel/UCvHm-lDQEhRJNCd8BdpzDkQ,2024-05-04 22:13:27.600000+00:00,YouTube,YouTube watch history,Daa95e3RtLo,58.0,"['Baseball', 'Sport']"
YouTube,Watched Coast Guard boarding us with Marine Patrol. This is how you deal with them. You need to be direct,https://www.youtube.com/watch?v=R8SW0QhVzzk,MiamiPopping,https://www.youtube.com/channel/UC1v-s2LiYIBnSUTQOpXi02A,2024-05-04 22:13:25.828000+00:00,YouTube,YouTube watch history,R8SW0QhVzzk,29.0,['Lifestyle (sociology)']
YouTube,Watched Don't Ever Hire Your Wife to Chauffeur You,https://www.youtube.com/watch?v=j-g7uIu-gYo,MilesPerHr SHORTS,https://www.youtube.com/channel/UC3PpTb6sNkgiE_GkqNfHp0g,2024-05-04 22:13:16.132000+00:00,YouTube,YouTube watch history,j-g7uIu-gYo,15.0,"['Lifestyle (sociology)', 'Vehicle']"
YouTube,Watched A John Dorsey tradition during the NFL Draft 🤣 #shorts,https://www.youtube.com/watch?v=eor4KoofBFs,CBS Sports,https://www.youtube.com/channel/UCja8sZ2T4ylIqjggA1Zuukg,2024-05-04 22:11:57.599000+00:00,YouTube,YouTube watch history,eor4KoofBFs,55.0,"['American football', 'Entertainment']"
YouTube,Watched Los Angeles Sparks TallTok,https://www.youtube.com/watch?v=S7B7_WnsxAk,WBB Clips,https://www.youtube.com/channel/UCoLCLKfzcaL2t2rBnGlaHBw,2024-05-04 22:11:27.640000+00:00,YouTube,YouTube watch history,S7B7_WnsxAk,14.0,"['Basketball', 'Sport']"
YouTube,Watched Carragher LOVES the Dortmund atmosphere! ❤️,https://www.youtube.com/watch?v=sugC2G3gpKE,CBS Sports Golazo,https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg,2024-05-04 22:11:21.301000+00:00,YouTube,YouTube watch history,sugC2G3gpKE,29.0,"['Association football', 'Sport', 'Television program']"
YouTube,Watched Definitely a Kids Game and I Love it! Part 52.3,https://www.youtube.com/watch?v=61mt23dSkHY,BallparkProduct,https://www.youtube.com/channel/UCSTlOKUEEpbhQOIR58fXMOQ,2024-05-04 22:11:14.342000+00:00,YouTube,YouTube watch history,61mt23dSkHY,30.0,"['Baseball', 'Sport']"
YouTube,Watched Duality of Indian Couples,https://www.youtube.com/watch?v=YWZtzd8A--s,Akaash Singh,https://www.youtube.com/channel/UCdFGdIh0CZa_oF8MJAowsEw,2024-05-04 22:10:27.700000+00:00,YouTube,YouTube watch history,YWZtzd8A--s,48.0,"['Entertainment', 'Film', 'Humour', 'Television program']"
